1.010713482188204254e-01 9.329316838032034043e-02
2.262020277165293636e-01 -1.098615085656957646e-01
-4.946203755636706667e-01 -8.612906954098642487e-02
1.694415111419591835e-01 -4.333386932634491484e-01
-7.371506934894282714e-02 -3.038427528292573787e-01
8.070808757551212187e-02 -2.405768826585798770e-01
2.611898446591728318e-01 -1.848597962980086939e-01
-2.545001450083133610e-01 -2.450063479462927518e-01
3.784581883465076846e-02 -1.777067871437409442e-03
2.056274099876348738e-01 -2.905468878309161104e-02
-1.185789502904359416e-02 -8.920585482777243502e-02
-1.804958722368521506e-03 2.692478964091066240e-02
1.213128051915587091e-01 -2.909016838409736461e-01
1.006800020847587046e-01 1.406915047796492291e-01
3.153743474477385678e-01 -1.919399027775533229e-01
4.813758055639392186e-01 -4.890335349053618885e-01
-1.178144452832811107e-01 -8.585248387825991645e-02
-1.224468690724626330e-01 -2.079381340919380372e-01
-3.032746547535692186e-02 -4.918248660939227301e-01
-2.877736193126892439e-01 -2.025657429543861743e-01
-5.627082722215760446e-01 -2.112348256781437228e-01
-5.232454873211395130e-01 -1.378338296858380441e-01
-3.553339053923871282e-01 -1.209452839207861424e-01
-2.029907382222046752e-01 -4.023046563233336204e-01
-3.457671630444264510e-01 -2.574005986259561007e-01
-3.253845164727532657e-02 -2.839696020390736764e-01
-7.692943703818005963e-02 -4.254806852628926217e-01
-9.378843582166887516e-02 -1.648554662824246175e-01
-1.888872550045128940e-01 1.698400394558692017e-01
1.610975999786006252e-01 -1.577029291623113227e-01
-1.812667284226981701e-01 -2.706571654939635835e-02
-2.779865459370484126e-01 -4.102841870150870929e-02
-3.583664813291333462e-01 -2.380531119805522622e-01
-4.745829235135978208e-01 -1.670042397070373164e-01
-2.092308444318204952e-01 3.690721453729452900e-02
-5.867273988489964953e-01 -6.403955903121770765e-01
-3.739581001683819905e-01 8.342407688410088951e-03
-5.855322282085997365e-01 -6.827975149733690741e-02
-7.489284105716618178e-01 -2.722359790631880827e-01
-9.212605771649445829e-02 -7.391784847502955169e-02
-1.842419450536602471e-02 -2.141987744510611413e-01
-1.101097593610646241e-02 -2.901927103788422002e-01
-2.268154531155968656e-01 -4.141023899971542077e-01
-4.429294885777429469e-01 1.105344004562663629e-01
-2.345798310974203105e-01 -4.113586422612546672e-02
-4.623686988277678211e-01 -1.321282216039774693e-01
-3.507194788283825027e-01 -1.480459696311709206e-01
-8.562083610890985907e-02 -1.820968119537677010e-01
-2.321008499499908062e-01 -1.954976335920299013e-01
-9.165442593749976996e-02 -5.426137873307176340e-01
-2.019415200597683702e-01 -2.909005458308176473e-01
-3.226481314964935732e-01 -1.325799508411716343e-01
-1.596810068872955291e-01 -4.136828073586064081e-01
-3.515919135775181226e-01 -1.073420569454042600e-01
-4.615136090959206031e-03 1.649256297906612767e-01
3.235377310271465856e-03 -2.598768553779558510e-01
-1.604885905564565340e-01 -4.133460432266131135e-01
-2.043589145592834000e-01 -2.492329886102441217e-01
-5.672814650707761475e-01 -5.407330911662230205e-03
-3.886771400647475172e-01 -1.895295375110548075e-01
-5.185188795954619456e-01 -3.025670724844147785e-01
-5.931134674982251331e-01 -2.884559885178261118e-01
-3.521002486731051317e-01 9.456479734001285720e-02
-3.184852163309193629e-01 -8.258737785677255916e-02
-3.771534716541142251e-01 5.836911582565023487e-02
-2.416162076986463347e-01 -3.483547332664336804e-01
-2.049613816121756416e-01 -5.397755354982178289e-02
-2.113122141556181832e-01 1.110665076973643139e-01
-2.982746701372467890e-01 1.499102036756587153e-01
7.813932405786423729e-02 3.361420334015517986e-01
1.156049991278009226e-01 3.324376438503223730e-01
-3.098711753557517046e-01 5.066500285531348735e-02
-2.290567684332316112e-01 1.308489859851948434e-01
-2.119134115883960778e-01 2.666375044125401383e-01
-8.644199270293155546e-02 3.515310382713414672e-01
-1.296475272191975336e-01 3.227579179398928910e-02
-1.829944750828045863e-01 6.831615431022523832e-02
-3.800830704130605531e-01 2.377509628950561227e-01
-4.767510106155153360e-01 1.357132100348803216e-01
-4.737168446399855348e-01 2.808516031783244715e-01
-4.358078461890292910e-01 1.022378146530642240e-01
-3.829845708941421734e-01 2.049055348511963082e-01
-3.955301193523133030e-01 2.853198449039433537e-01
-7.124551013015216483e-02 -2.941153370689191318e-02
-2.834844825866117968e-01 8.481167321793751934e-02
-9.190637257102203528e-02 3.951106770333489004e-01
1.036596140109697639e-01 6.598967842042233189e-02
-4.494948240169783782e-01 2.213069348896665733e-01
-1.579092149173380311e-01 7.519623284712308176e-02
-2.949083313379835536e-01 1.425578824528727917e-01
-5.650871446405280052e-01 -1.584439602721582074e-01
-1.201212278277360296e-01 9.083264857792801295e-02
2.125078503481195868e-01 -1.427516466821081020e-01
4.960823743140374553e-02 -4.662064507924645884e-02
-1.962000151696773331e-01 -2.980462315745817103e-01
-7.721770803186236987e-02 -2.743508414663684003e-01
-7.668166529055442382e-02 -2.809084317475478154e-01
2.083279320501400800e-02 -4.487500999549633995e-01
-7.635562203215592869e-02 1.285451179792665988e-01
-5.387917798815087395e-02 -1.560974840553333853e-01
-3.383823997328568867e-01 -2.819029058397872767e-01
-2.747278478142554659e-01 -1.777419546986892529e-01
-2.937040213444141457e-01 6.355725463083211624e-02
-7.315213689450698886e-03 -1.837306384489973132e-01
-2.263191492206981792e-01 -1.026692483298754094e-01
-1.878227662411695309e-01 -1.321013144258021965e-01
-4.166649268449516136e-02 -2.582962239618636913e-01
-4.299283314887889507e-01 -5.885002467925265490e-01
-3.049015585252574656e-01 -3.678061766231472407e-01
6.858909098458118581e-02 -1.479601263596012350e-01
-1.263186209007682304e-01 -4.339981011708153869e-01
2.639562264049995222e-02 -3.618691550738308838e-01
-7.324608059251608294e-02 -5.408463452907570357e-01
-4.250857483086371846e-02 -1.740105439482610150e-02
8.698359817398881866e-02 2.222334150621736171e-01
1.388049395665776897e-01 1.668928585799744346e-01
7.302960456453766458e-02 -2.594264918975255907e-03
9.282999087314391939e-02 2.574158746335727388e-01
8.768681263865624187e-02 1.343378066290848438e-02
-7.840528279034063297e-02 -1.091933424574803857e-01
7.861765282598243143e-02 -2.716764765641244694e-01
2.332926582753993006e-01 -1.891677289607976431e-01
-2.760327008089395739e-02 -1.111558998478034549e-01
3.039737266199329380e-01 1.245278005713370550e-01
3.050974554415498696e-01 -1.772218447579555212e-01
4.950294620532372791e-01 1.759357815960363447e-01
2.938881468736093128e-01 -2.777621394348616657e-01
1.836770891752274593e-01 -4.327533338614634323e-02
7.436769436483649243e-02 2.868912732241317709e-01
6.319056557303696919e-02 -2.860454253389581036e-01
-5.511276064729425661e-03 -2.723680887452620825e-01
8.841907759307249259e-02 1.874371405937063084e-01
-2.198654289859600097e-02 2.108590637143554491e-01
-3.067315569914376427e-02 3.127687025586195491e-01
3.503923828096244808e-01 -3.215057816543569202e-03
-1.805511820096514508e-01 1.434515056598927585e-01
-1.858504120643566793e-01 1.522734175906940157e-01
3.069102825621078390e-01 3.595699123883303594e-01
-3.150250077356289008e-02 -2.388488057695933031e-01
1.224295048672427721e-01 -2.127241859701448912e-01
1.544940446669988421e-01 -5.392791343873691856e-01
3.339481859883711712e-01 8.063407404103543896e-02
2.079905097568469918e-01 -2.309384758959192110e-02
-2.035782577700188112e-01 -2.664648499887058430e-01
3.767142893641606261e-01 9.396008214440185191e-02
-2.082705004371524643e-02 7.004035962134398663e-03
4.304010034906755044e-02 1.894497220065654297e-01
-1.037066173055100904e-01 -1.051430707875657677e-01
-2.914853392239770413e-03 1.832893939888833312e-01
-4.619872695947851299e-02 -3.759733246267504825e-01
1.894452383453207323e-01 9.285997945824250865e-02
-1.825167038134100500e-02 -1.112087811441657831e-01
1.683705408864414055e-01 4.121484502801905231e-02
2.263634231978438882e-01 -1.081935066013976487e-01
5.259515016012902278e-01 -1.539684435413216368e-01
1.958656375599493182e-01 8.434047327438755348e-02
-2.116014692792144158e-01 -5.004835359716529597e-01
-5.475830017491295498e-02 -1.986184971354770512e-01
-4.681789692232898314e-01 3.578973266058209368e-02
-8.993420886595653030e-03 -7.902980215662190611e-02
-3.545207913220405072e-01 -3.744618200926931317e-01
-3.115801916200460209e-01 -1.193577063606440086e-02
-4.090914997953791488e-02 -9.292594192513929652e-03
2.432475558312776065e-01 -2.810982562467811419e-01
1.671322738027876398e-02 -6.639338189811381241e-01
-4.790155368393111956e-03 2.848328224044884699e-02
7.284460749278516556e-02 -2.355209034136592217e-01
1.637286859827194463e-01 -8.786650334789973538e-03
-5.680820203916422950e-02 -6.172978264051669217e-02
-1.854763633513545895e-01 8.901058141473747187e-02
-5.084471968442552670e-02 6.129586983907371611e-02
-1.085714918505758242e-01 -1.389821024692836950e-02
1.586744515082935125e-01 1.291005578332852788e-01
1.673072936929222709e-01 -1.996871369071694102e-01
5.532651174649523551e-02 -3.191258833508013315e-01
1.080164569801558838e-02 -1.406648239126371824e-01
-2.501248697581278171e-02 -3.519571795209323062e-01
-8.653025236637953976e-02 -2.101204477109960000e-01
1.825884325121345797e-01 1.904137969095267002e-01
-1.775830537813499060e-02 7.329090422549319750e-02
-2.996063851884838564e-02 1.591911063045359509e-01
3.761015632468911463e-02 1.570059410857207460e-01
7.905914999962325440e-02 -5.093553660249900555e-03
2.355857850115042895e-01 -8.406175335497483025e-02
9.497914540851996879e-02 -7.340572548506622830e-02
1.403882605415891216e-01 -1.551499861056099827e-01
7.385467349384665370e-02 2.027677572705565145e-01
-4.186439870008017428e-01 1.342378145403447243e-02
1.855704796977241111e-01 -1.090248132304208195e-01
6.840137901697629363e-03 3.269805124130741869e-01
1.356638042249694309e-01 5.104661511150639097e-03
-2.034592165492966620e-01 -5.553096119240438777e-02
-2.093696555744279375e-01 -1.105424541382937498e-01
1.110823055132579562e-01 -1.837138186544483021e-01
7.896746210729083115e-02 -3.206583392248667508e-01
9.131577144341571778e-03 -5.913903360153854871e-02
-2.766184180434710926e-01 -3.639490355551137646e-01
2.310336848378671259e-01 -2.702895704939303756e-01
-1.785732918747765796e-01 -2.585168473417062129e-01
-1.908035022034326733e-01 -5.598287441564339662e-02
-1.451318683417361088e-01 -2.915369400190947480e-01
-1.267850626670355696e-01 -1.944780458096106446e-01
7.910054168553593001e-02 -2.643151529308167547e-01
-1.277235956393077687e-01 -3.939775481947611901e-02
-7.526757298110136052e-01 3.816822657807093788e-02
-5.419220316222976841e-01 -8.186324824593724236e-02
-3.636991236356738044e-01 -1.557118335575420898e-01
-4.202067393937125583e-01 1.240377488511229254e-01
-4.682770911240554113e-01 -3.126686271229855985e-01
-3.366195716833461082e-01 -3.345492055223709960e-01
-5.342902778908882322e-01 -4.802335001635995027e-01
2.475201064286580988e-01 -3.006994788146865050e-01
-2.338906692996940428e-01 4.389605503967994315e-02
-2.335834950477662930e-01 1.186631612206221209e-01
-6.291289133906585729e-02 -4.120189734194857345e-01
2.680001349038285685e-05 -4.758293316146181007e-02
-9.618583286706235136e-02 -5.917774307170869941e-02
2.129503860598495057e-01 -5.204952859744667489e-03
1.995776493476589808e-01 -1.363530668464321693e-01
-1.695701629795912102e-01 1.352451538247333718e-01
5.302312158320737767e-01 3.672380698477945016e-03
4.033363769221167128e-01 1.916411919697502686e-01
-3.061138717436154288e-02 1.455350020566046898e-01
2.750545045558255852e-01 -6.242784278482454291e-02
1.068693645614692406e-01 -1.295266861168101746e-01
4.647979794662423364e-02 -9.585109530880776829e-02
5.272532637416081636e-02 6.553296364040123168e-02
3.504973378632336711e-01 2.233382931024767704e-01
2.109248001183447185e-01 -1.491525981892144470e-01
3.106580613343253305e-01 -4.261280388304798661e-02
2.869757712059597399e-01 -5.449213618911903645e-02
1.454210635852608013e-01 -2.818726794660758594e-01
-1.013142894975728112e-02 2.582821854389178995e-01
-5.231746633696456733e-02 6.618376995428924825e-02
7.800360842790579619e-02 2.974166558931755633e-01
1.027635455388241498e-01 1.332566171936561961e-01
-2.932216899014750688e-01 -1.264140100185478510e-01
5.296617119836217330e-02 8.478411067078400754e-02
2.326761180724849221e-01 1.206774832164568823e-01
3.239529743509217408e-01 -1.012232228910144860e-01
9.417075396515057345e-03 -7.123268976541863307e-02
1.146010109995544701e-01 6.434829161675773013e-02
1.178292396596131858e-01 -4.654910906177929242e-01
2.070371634055621635e-01 -7.305827727060125454e-02
4.960306458160146370e-01 -3.643526952176530109e-01
-1.301859829365676346e-01 6.201261768076572756e-02
-3.385092330374437491e-02 -3.940070747175927757e-01
4.108829094231186696e-03 1.241229085327268666e-01
-7.696996356353222324e-02 -1.078671909611721574e-01
2.349472212623075207e-01 -7.809920287153267193e-02
2.116521778762972539e-02 1.526788459423309152e-01
-2.453631539730154465e-01 -5.912748475868490061e-02
-2.063161311050848712e-01 -1.642662747465241657e-01
2.713847364869873546e-01 6.174588082877170009e-02
4.052000177099258915e-02 9.662607607130016540e-02
2.512294992944493766e-01 1.491643795221823388e-01
2.251798496297779950e-03 5.011678190395284227e-02
1.066092527373440346e-01 4.634188092461960506e-02
3.060691331961286066e-01 2.633766541487465584e-01
-9.145199633860456867e-03 2.501265712042868850e-01
-4.222015623789926453e-02 1.850697331494725179e-02
-2.895514504422440696e-02 5.604280204672017901e-02
1.056321835111670993e-01 -1.871943947521918783e-01
3.732187440209838725e-02 3.004757300914306928e-02
1.816043433333914825e-01 -3.613366776858965845e-03
-7.629425948256265966e-02 -1.346911516127306807e-01
7.938758199401148297e-02 -2.425319784195316686e-01
-1.903787186397589426e-01 1.471592456455735054e-01
-1.692671300790730138e-01 1.360456257262460666e-01
-4.901316404680045036e-01 1.559047022833509322e-01
1.195375989089241531e-01 -3.714106491784496811e-01
2.037255608531856887e-01 4.117618239137875447e-02
-7.825486060979160163e-02 -1.179495072343392376e-01
-4.328869013106455277e-02 -2.091164386374486372e-01
-1.127099839372486534e-01 -3.502467701964625535e-01
-1.448770154844398472e-01 -4.027408879263155161e-01
